"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Hepatitis B","Acute cases","Distribution by gender","%","2016","IS","Iceland",2,"Female",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","LT","Lithuania",1,"Male",78.125000000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","LT","Lithuania",2,"Female",21.875000000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","LU","Luxembourg",1,"Male",-
"Hepatitis B","Acute cases","Distribution by gender","%","2016","LU","Luxembourg",2,"Female",-
"Hepatitis B","Acute cases","Distribution by gender","%","2016","LV","Latvia",1,"Male",57.317073170
"Hepatitis B","Acute cases","Distribution by gender","%","2016","LV","Latvia",2,"Female",42.682926820
"Hepatitis B","Acute cases","Distribution by gender","%","2016","MT","Malta",1,"Male",71.428571420
"Hepatitis B","Acute cases","Distribution by gender","%","2016","MT","Malta",2,"Female",28.571428570
"Hepatitis B","Acute cases","Distribution by gender","%","2016","NL","Netherlands",1,"Male",77.192982450
"Hepatitis B","Acute cases","Distribution by gender","%","2016","NL","Netherlands",2,"Female",22.807017540
"Hepatitis B","Acute cases","Distribution by gender","%","2016","NO","Norway",1,"Male",82.608695650
"Hepatitis B","Acute cases","Distribution by gender","%","2016","NO","Norway",2,"Female",17.391304340
"Hepatitis B","Acute cases","Distribution by gender","%","2016","PL","Poland",1,"Male",70.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","PL","Poland",2,"Female",30.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","PT","Portugal",1,"Male",72.727272720
"Hepatitis B","Acute cases","Distribution by gender","%","2016","PT","Portugal",2,"Female",27.272727270
"Hepatitis B","Acute cases","Distribution by gender","%","2016","RO","Romania",1,"Male",53.191489360
"Hepatitis B","Acute cases","Distribution by gender","%","2016","RO","Romania",2,"Female",46.808510630
"Hepatitis B","Acute cases","Distribution by gender","%","2016","SE","Sweden",1,"Male",68.932038830
"Hepatitis B","Acute cases","Distribution by gender","%","2016","SE","Sweden",2,"Female",31.067961160
"Hepatitis B","Acute cases","Distribution by gender","%","2016","SI","Slovenia",1,"Male",66.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2016","SI","Slovenia",2,"Female",33.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2016","SK","Slovakia",1,"Male",67.307692300
"Hepatitis B","Acute cases","Distribution by gender","%","2016","SK","Slovakia",2,"Female",32.692307690
"Hepatitis B","Acute cases","Distribution by gender","%","2016","UK","United Kingdom",1,"Male",68.298969070
"Hepatitis B","Acute cases","Distribution by gender","%","2016","UK","United Kingdom",2,"Female",31.701030920
"Hepatitis B","Acute cases","Distribution by gender","%","2017","AT","Austria",1,"Male",62.318840570
"Hepatitis B","Acute cases","Distribution by gender","%","2017","AT","Austria",2,"Female",37.681159420
"Hepatitis B","Acute cases","Distribution by gender","%","2017","CY","Cyprus",1,"Male",50.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","CY","Cyprus",2,"Female",50.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","CZ","Czechia",1,"Male",58.441558440
"Hepatitis B","Acute cases","Distribution by gender","%","2017","CZ","Czechia",2,"Female",41.558441550
"Hepatitis B","Acute cases","Distribution by gender","%","2017","DE","Germany",1,"Male",70.278184480
"Hepatitis B","Acute cases","Distribution by gender","%","2017","DE","Germany",2,"Female",29.721815510
"Hepatitis B","Acute cases","Distribution by gender","%","2017","DK","Denmark",1,"Male",66.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2017","DK","Denmark",2,"Female",33.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2017","EE","Estonia",1,"Male",33.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2017","EE","Estonia",2,"Female",66.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2017","EL","Greece",1,"Male",62.500000000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","EL","Greece",2,"Female",37.500000000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","ES","Spain",1,"Male",75.604838700
"Hepatitis B","Acute cases","Distribution by gender","%","2017","ES","Spain",2,"Female",24.395161290
"Hepatitis B","Acute cases","Distribution by gender","%","2017","EU27_21","EU (without UK)",1,"Male",69.432314000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","EU27_21","EU (without UK)",2,"Female",30.567685000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","EU27_UK_21","EU (with UK until 2019)",1,"Male",68.903173000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","EU27_UK_21","EU (with UK until 2019)",2,"Female",31.096826000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","EUEEA30_21","EU/EEA (without UK)",1,"Male",69.463087000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","EUEEA30_21","EU/EEA (without UK)",2,"Female",30.536912000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"Male",68.933969000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"Female",31.066030000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","FI","Finland",1,"Male",33.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2017","FI","Finland",2,"Female",66.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2017","FR","France",1,"Male",63.235294110
"Hepatitis B","Acute cases","Distribution by gender","%","2017","FR","France",2,"Female",36.764705880
"Hepatitis B","Acute cases","Distribution by gender","%","2017","HU","Hungary",1,"Male",73.809523800
"Hepatitis B","Acute cases","Distribution by gender","%","2017","HU","Hungary",2,"Female",26.190476190
"Hepatitis B","Acute cases","Distribution by gender","%","2017","IE","Ireland",1,"Male",70.967741930
"Hepatitis B","Acute cases","Distribution by gender","%","2017","IE","Ireland",2,"Female",29.032258060
"Hepatitis B","Acute cases","Distribution by gender","%","2017","IS","Iceland",1,"Male",80.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","IS","Iceland",2,"Female",20.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","LT","Lithuania",1,"Male",57.142857140
"Hepatitis B","Acute cases","Distribution by gender","%","2017","LT","Lithuania",2,"Female",42.857142850
"Hepatitis B","Acute cases","Distribution by gender","%","2017","LU","Luxembourg",1,"Male",-
"Hepatitis B","Acute cases","Distribution by gender","%","2017","LU","Luxembourg",2,"Female",-
"Hepatitis B","Acute cases","Distribution by gender","%","2017","LV","Latvia",1,"Male",68.750000000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","LV","Latvia",2,"Female",31.250000000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","MT","Malta",1,"Male",100.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","MT","Malta",2,"Female",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","NL","Netherlands",1,"Male",79.310344820
"Hepatitis B","Acute cases","Distribution by gender","%","2017","NL","Netherlands",2,"Female",20.689655170
"Hepatitis B","Acute cases","Distribution by gender","%","2017","NO","Norway",1,"Male",70.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","NO","Norway",2,"Female",30.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2017","PL","Poland",1,"Male",69.642857140
"Hepatitis B","Acute cases","Distribution by gender","%","2017","PL","Poland",2,"Female",30.357142850
"Hepatitis B","Acute cases","Distribution by gender","%","2017","PT","Portugal",1,"Male",65.116279060
"Hepatitis B","Acute cases","Distribution by gender","%","2017","PT","Portugal",2,"Female",34.883720930
"Hepatitis B","Acute cases","Distribution by gender","%","2017","RO","Romania",1,"Male",57.142857140
"Hepatitis B","Acute cases","Distribution by gender","%","2017","RO","Romania",2,"Female",42.857142850
"Hepatitis B","Acute cases","Distribution by gender","%","2017","SE","Sweden",1,"Male",67.105263150
"Hepatitis B","Acute cases","Distribution by gender","%","2017","SE","Sweden",2,"Female",32.894736840
"Hepatitis B","Acute cases","Distribution by gender","%","2017","SI","Slovenia",1,"Male",66.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2017","SI","Slovenia",2,"Female",33.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2017","SK","Slovakia",1,"Male",58.823529410
"Hepatitis B","Acute cases","Distribution by gender","%","2017","SK","Slovakia",2,"Female",41.176470580
"Hepatitis B","Acute cases","Distribution by gender","%","2017","UK","United Kingdom",1,"Male",66.355140180
"Hepatitis B","Acute cases","Distribution by gender","%","2017","UK","United Kingdom",2,"Female",33.644859810
"Hepatitis B","Acute cases","Distribution by gender","%","2018","AT","Austria",1,"Male",67.741935480
"Hepatitis B","Acute cases","Distribution by gender","%","2018","AT","Austria",2,"Female",32.258064510
"Hepatitis B","Acute cases","Distribution by gender","%","2018","CY","Cyprus",1,"Male",50.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","CY","Cyprus",2,"Female",50.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","CZ","Czechia",1,"Male",77.777777770
"Hepatitis B","Acute cases","Distribution by gender","%","2018","CZ","Czechia",2,"Female",22.222222220
"Hepatitis B","Acute cases","Distribution by gender","%","2018","DE","Germany",1,"Male",61.647727270
"Hepatitis B","Acute cases","Distribution by gender","%","2018","DE","Germany",2,"Female",38.352272720
"Hepatitis B","Acute cases","Distribution by gender","%","2018","DK","Denmark",1,"Male",77.777777770
"Hepatitis B","Acute cases","Distribution by gender","%","2018","DK","Denmark",2,"Female",22.222222220
"Hepatitis B","Acute cases","Distribution by gender","%","2018","EE","Estonia",1,"Male",75.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","EE","Estonia",2,"Female",25.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","EL","Greece",1,"Male",70.588235290
"Hepatitis B","Acute cases","Distribution by gender","%","2018","EL","Greece",2,"Female",29.411764700
"Hepatitis B","Acute cases","Distribution by gender","%","2018","ES","Spain",1,"Male",75.495049500
"Hepatitis B","Acute cases","Distribution by gender","%","2018","ES","Spain",2,"Female",24.504950490
"Hepatitis B","Acute cases","Distribution by gender","%","2018","EU27_21","EU (without UK)",1,"Male",67.298321000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","EU27_21","EU (without UK)",2,"Female",32.701678000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","EU27_UK_21","EU (with UK until 2019)",1,"Male",65.944798000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","EU27_UK_21","EU (with UK until 2019)",2,"Female",34.055201000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","EUEEA30_21","EU/EEA (without UK)",1,"Male",67.418142000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","EUEEA30_21","EU/EEA (without UK)",2,"Female",32.581857000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"Male",66.048080000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"Female",33.951919000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","FI","Finland",1,"Male",75.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","FI","Finland",2,"Female",25.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","FR","France",1,"Male",70.238095230
"Hepatitis B","Acute cases","Distribution by gender","%","2018","FR","France",2,"Female",29.761904760
"Hepatitis B","Acute cases","Distribution by gender","%","2018","HR","Croatia",1,"Male",90.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","HR","Croatia",2,"Female",10.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","HU","Hungary",1,"Male",65.714285710
"Hepatitis B","Acute cases","Distribution by gender","%","2018","HU","Hungary",2,"Female",34.285714280
"Hepatitis B","Acute cases","Distribution by gender","%","2018","IE","Ireland",1,"Male",65.217391300
"Hepatitis B","Acute cases","Distribution by gender","%","2018","IE","Ireland",2,"Female",34.782608690
"Hepatitis B","Acute cases","Distribution by gender","%","2018","IS","Iceland",1,"Male",100.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","IS","Iceland",2,"Female",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","LT","Lithuania",1,"Male",46.153846150
"Hepatitis B","Acute cases","Distribution by gender","%","2018","LT","Lithuania",2,"Female",53.846153840
"Hepatitis B","Acute cases","Distribution by gender","%","2018","LU","Luxembourg",1,"Male",-
"Hepatitis B","Acute cases","Distribution by gender","%","2018","LU","Luxembourg",2,"Female",-
"Hepatitis B","Acute cases","Distribution by gender","%","2018","LV","Latvia",1,"Male",55.172413790
"Hepatitis B","Acute cases","Distribution by gender","%","2018","LV","Latvia",2,"Female",44.827586200
"Hepatitis B","Acute cases","Distribution by gender","%","2018","MT","Malta",1,"Male",75.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","MT","Malta",2,"Female",25.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","NL","Netherlands",1,"Male",79.797979790
"Hepatitis B","Acute cases","Distribution by gender","%","2018","NL","Netherlands",2,"Female",20.202020200
"Hepatitis B","Acute cases","Distribution by gender","%","2018","NO","Norway",1,"Male",75.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","NO","Norway",2,"Female",25.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","PL","Poland",1,"Male",70.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","PL","Poland",2,"Female",30.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","PT","Portugal",1,"Male",81.250000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","PT","Portugal",2,"Female",18.750000000
"Hepatitis B","Acute cases","Distribution by gender","%","2018","RO","Romania",1,"Male",55.084745760
"Hepatitis B","Acute cases","Distribution by gender","%","2018","RO","Romania",2,"Female",44.915254230
"Hepatitis B","Acute cases","Distribution by gender","%","2018","SE","Sweden",1,"Male",64.444444440
"Hepatitis B","Acute cases","Distribution by gender","%","2018","SE","Sweden",2,"Female",35.555555550
"Hepatitis B","Acute cases","Distribution by gender","%","2018","SI","Slovenia",1,"Male",77.777777770
"Hepatitis B","Acute cases","Distribution by gender","%","2018","SI","Slovenia",2,"Female",22.222222220
"Hepatitis B","Acute cases","Distribution by gender","%","2018","SK","Slovakia",1,"Male",63.043478260
"Hepatitis B","Acute cases","Distribution by gender","%","2018","SK","Slovakia",2,"Female",36.956521730
"Hepatitis B","Acute cases","Distribution by gender","%","2018","UK","United Kingdom",1,"Male",61.023622040
"Hepatitis B","Acute cases","Distribution by gender","%","2018","UK","United Kingdom",2,"Female",38.976377950
"Hepatitis B","Acute cases","Distribution by gender","%","2019","AT","Austria",1,"Male",70.731707310
"Hepatitis B","Acute cases","Distribution by gender","%","2019","AT","Austria",2,"Female",29.268292680
"Hepatitis B","Acute cases","Distribution by gender","%","2019","CY","Cyprus",1,"Male",-
"Hepatitis B","Acute cases","Distribution by gender","%","2019","CY","Cyprus",2,"Female",-
"Hepatitis B","Acute cases","Distribution by gender","%","2019","CZ","Czechia",1,"Male",75.609756090
"Hepatitis B","Acute cases","Distribution by gender","%","2019","CZ","Czechia",2,"Female",24.390243900
"Hepatitis B","Acute cases","Distribution by gender","%","2019","DE","Germany",1,"Male",63.773584900
"Hepatitis B","Acute cases","Distribution by gender","%","2019","DE","Germany",2,"Female",36.226415090
"Hepatitis B","Acute cases","Distribution by gender","%","2019","DK","Denmark",1,"Male",50.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2019","DK","Denmark",2,"Female",50.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2019","EE","Estonia",1,"Male",66.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2019","EE","Estonia",2,"Female",33.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2019","EL","Greece",1,"Male",53.846153840
"Hepatitis B","Acute cases","Distribution by gender","%","2019","EL","Greece",2,"Female",46.153846150
"Hepatitis B","Acute cases","Distribution by gender","%","2019","ES","Spain",1,"Male",74.277456640
"Hepatitis B","Acute cases","Distribution by gender","%","2019","ES","Spain",2,"Female",25.722543350
"Hepatitis B","Acute cases","Distribution by gender","%","2019","EU27_21","EU (without UK)",1,"Male",67.766990000
"Hepatitis B","Acute cases","Distribution by gender","%","2019","EU27_21","EU (without UK)",2,"Female",32.233009000
"Hepatitis B","Acute cases","Distribution by gender","%","2019","EU27_UK_21","EU (with UK until 2019)",1,"Male",66.848716000
"Hepatitis B","Acute cases","Distribution by gender","%","2019","EU27_UK_21","EU (with UK until 2019)",2,"Female",33.151283000
"Hepatitis B","Acute cases","Distribution by gender","%","2019","EUEEA30_21","EU/EEA (without UK)",1,"Male",68.068833000
"Hepatitis B","Acute cases","Distribution by gender","%","2019","EUEEA30_21","EU/EEA (without UK)",2,"Female",31.931166000
"Hepatitis B","Acute cases","Distribution by gender","%","2019","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"Male",67.115902000
"Hepatitis B","Acute cases","Distribution by gender","%","2019","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"Female",32.884097000
"Hepatitis B","Acute cases","Distribution by gender","%","2019","FI","Finland",1,"Male",100.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2019","FI","Finland",2,"Female",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2019","FR","France",1,"Male",77.272727270
"Hepatitis B","Acute cases","Distribution by gender","%","2019","FR","France",2,"Female",22.727272720
"Hepatitis B","Acute cases","Distribution by gender","%","2019","HR","Croatia",1,"Male",41.176470580
"Hepatitis B","Acute cases","Distribution by gender","%","2019","HR","Croatia",2,"Female",58.823529410
"Hepatitis B","Acute cases","Distribution by gender","%","2019","HU","Hungary",1,"Male",58.823529410
"Hepatitis B","Acute cases","Distribution by gender","%","2019","HU","Hungary",2,"Female",41.176470580
"Hepatitis B","Acute cases","Distribution by gender","%","2019","IE","Ireland",1,"Male",59.090909090
"Hepatitis B","Acute cases","Distribution by gender","%","2019","IE","Ireland",2,"Female",40.909090900
"Hepatitis B","Acute cases","Distribution by gender","%","2019","IS","Iceland",1,"Male",100.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2019","IS","Iceland",2,"Female",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2019","LT","Lithuania",1,"Male",28.571428570
"Hepatitis B","Acute cases","Distribution by gender","%","2019","LT","Lithuania",2,"Female",71.428571420
"Hepatitis B","Acute cases","Distribution by gender","%","2019","LV","Latvia",1,"Male",71.428571420
"Hepatitis B","Acute cases","Distribution by gender","%","2019","LV","Latvia",2,"Female",28.571428570
"Hepatitis B","Acute cases","Distribution by gender","%","2019","MT","Malta",1,"Male",-
"Hepatitis B","Acute cases","Distribution by gender","%","2019","MT","Malta",2,"Female",-
"Hepatitis B","Acute cases","Distribution by gender","%","2019","NL","Netherlands",1,"Male",74.528301880
"Hepatitis B","Acute cases","Distribution by gender","%","2019","NL","Netherlands",2,"Female",25.471698110
"Hepatitis B","Acute cases","Distribution by gender","%","2019","NO","Norway",1,"Male",86.956521730
"Hepatitis B","Acute cases","Distribution by gender","%","2019","NO","Norway",2,"Female",13.043478260
"Hepatitis B","Acute cases","Distribution by gender","%","2019","PL","Poland",1,"Male",73.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2019","PL","Poland",2,"Female",26.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2019","PT","Portugal",1,"Male",61.764705880
"Hepatitis B","Acute cases","Distribution by gender","%","2019","PT","Portugal",2,"Female",38.235294110
"Hepatitis B","Acute cases","Distribution by gender","%","2019","RO","Romania",1,"Male",51.063829780
"Hepatitis B","Acute cases","Distribution by gender","%","2019","RO","Romania",2,"Female",48.936170210
"Hepatitis B","Acute cases","Distribution by gender","%","2019","SE","Sweden",1,"Male",73.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2019","SE","Sweden",2,"Female",26.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2019","SI","Slovenia",1,"Male",77.777777770
"Hepatitis B","Acute cases","Distribution by gender","%","2019","SI","Slovenia",2,"Female",22.222222220
"Hepatitis B","Acute cases","Distribution by gender","%","2019","SK","Slovakia",1,"Male",77.551020400
"Hepatitis B","Acute cases","Distribution by gender","%","2019","SK","Slovakia",2,"Female",22.448979590
"Hepatitis B","Acute cases","Distribution by gender","%","2019","UK","United Kingdom",1,"Male",61.888111880
"Hepatitis B","Acute cases","Distribution by gender","%","2019","UK","United Kingdom",2,"Female",38.111888110
"Hepatitis B","Acute cases","Distribution by gender","%","2020","AT","Austria",1,"Male",61.290322580
"Hepatitis B","Acute cases","Distribution by gender","%","2020","AT","Austria",2,"Female",38.709677410
"Hepatitis B","Acute cases","Distribution by gender","%","2020","CY","Cyprus",1,"Male",-
"Hepatitis B","Acute cases","Distribution by gender","%","2020","CY","Cyprus",2,"Female",-
"Hepatitis B","Acute cases","Distribution by gender","%","2020","CZ","Czechia",1,"Male",62.962962960
"Hepatitis B","Acute cases","Distribution by gender","%","2020","CZ","Czechia",2,"Female",37.037037030
"Hepatitis B","Acute cases","Distribution by gender","%","2020","DE","Germany",1,"Male",68.834688340
"Hepatitis B","Acute cases","Distribution by gender","%","2020","DE","Germany",2,"Female",31.165311650
"Hepatitis B","Acute cases","Distribution by gender","%","2020","DK","Denmark",1,"Male",86.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2020","DK","Denmark",2,"Female",13.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2020","EE","Estonia",1,"Male",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","EE","Estonia",2,"Female",100.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","EL","Greece",1,"Male",71.428571420
"Hepatitis B","Acute cases","Distribution by gender","%","2020","EL","Greece",2,"Female",28.571428570
"Hepatitis B","Acute cases","Distribution by gender","%","2020","ES","Spain",1,"Male",66.336633660
"Hepatitis B","Acute cases","Distribution by gender","%","2020","ES","Spain",2,"Female",33.663366330
"Hepatitis B","Acute cases","Distribution by gender","%","2020","EU27_21","EU (without UK)",1,"Male",67.278287000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","EU27_21","EU (without UK)",2,"Female",32.721712000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","EU27_UK_21","EU (with UK until 2019)",1,"Male",67.278287000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","EU27_UK_21","EU (with UK until 2019)",2,"Female",32.721712000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","EUEEA30_21","EU/EEA (without UK)",1,"Male",67.342799000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","EUEEA30_21","EU/EEA (without UK)",2,"Female",32.657200000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"Male",67.342799000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"Female",32.657200000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","FI","Finland",1,"Male",25.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","FI","Finland",2,"Female",75.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","FR","France",1,"Male",78.688524590
"Hepatitis B","Acute cases","Distribution by gender","%","2020","FR","France",2,"Female",21.311475400
"Hepatitis B","Acute cases","Distribution by gender","%","2020","HR","Croatia",1,"Male",-
"Hepatitis B","Acute cases","Distribution by gender","%","2020","HR","Croatia",2,"Female",-
"Hepatitis B","Acute cases","Distribution by gender","%","2020","HU","Hungary",1,"Male",57.142857140
"Hepatitis B","Acute cases","Distribution by gender","%","2020","HU","Hungary",2,"Female",42.857142850
"Hepatitis B","Acute cases","Distribution by gender","%","2020","IE","Ireland",1,"Male",70.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","IE","Ireland",2,"Female",30.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","IS","Iceland",1,"Male",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","IS","Iceland",2,"Female",100.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","LT","Lithuania",1,"Male",20.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","LT","Lithuania",2,"Female",80.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","LV","Latvia",1,"Male",56.250000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","LV","Latvia",2,"Female",43.750000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","MT","Malta",1,"Male",-
"Hepatitis B","Acute cases","Distribution by gender","%","2020","MT","Malta",2,"Female",-
"Hepatitis B","Acute cases","Distribution by gender","%","2020","NL","Netherlands",1,"Male",74.468085100
"Hepatitis B","Acute cases","Distribution by gender","%","2020","NL","Netherlands",2,"Female",25.531914890
"Hepatitis B","Acute cases","Distribution by gender","%","2020","NO","Norway",1,"Male",100.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","NO","Norway",2,"Female",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","PL","Poland",1,"Male",50.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","PL","Poland",2,"Female",50.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","PT","Portugal",1,"Male",60.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","PT","Portugal",2,"Female",40.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","RO","Romania",1,"Male",47.619047610
"Hepatitis B","Acute cases","Distribution by gender","%","2020","RO","Romania",2,"Female",52.380952380
"Hepatitis B","Acute cases","Distribution by gender","%","2020","SE","Sweden",1,"Male",66.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2020","SE","Sweden",2,"Female",33.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2020","SI","Slovenia",1,"Male",100.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","SI","Slovenia",2,"Female",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2020","SK","Slovakia",1,"Male",72.222222220
"Hepatitis B","Acute cases","Distribution by gender","%","2020","SK","Slovakia",2,"Female",27.777777770
"Hepatitis B","Acute cases","Distribution by gender","%","2021","AT","Austria",1,"Male",66.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2021","AT","Austria",2,"Female",33.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2021","CY","Cyprus",1,"Male",100.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2021","CY","Cyprus",2,"Female",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2021","CZ","Czechia",1,"Male",82.352941170
"Hepatitis B","Acute cases","Distribution by gender","%","2021","CZ","Czechia",2,"Female",17.647058820
"Hepatitis B","Acute cases","Distribution by gender","%","2021","DE","Germany",1,"Male",68.008474570
"Hepatitis B","Acute cases","Distribution by gender","%","2021","DE","Germany",2,"Female",31.991525420
"Hepatitis B","Acute cases","Distribution by gender","%","2021","DK","Denmark",1,"Male",66.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2021","DK","Denmark",2,"Female",33.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2021","EE","Estonia",1,"Male",50.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2021","EE","Estonia",2,"Female",50.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2021","EL","Greece",1,"Male",80.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2021","EL","Greece",2,"Female",20.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2021","ES","Spain",1,"Male",73.563218390
"Hepatitis B","Acute cases","Distribution by gender","%","2021","ES","Spain",2,"Female",26.436781600
"Hepatitis B","Acute cases","Distribution by gender","%","2021","EU27_21","EU (without UK)",1,"Male",69.412795000
