,Country,Time,Gender,Category_age,Chronic_percentage,Acute_percentage
1669,EU (with UK until 2019),2019,Male,35-44,0.4499999999999999,13.86
1670,EU (with UK until 2019),2019,Male,45-54,0.3,13.2
1671,EU (with UK until 2019),2019,Male,5-14,0.0,0.0
1672,EU (with UK until 2019),2019,Male,55-64,0.15,9.24
1673,EU (with UK until 2019),2019,Male,65+,0.1,7.920000000000001
1674,EU (with UK until 2019),2020,Female,0-4,0.0,0.0
1675,EU (with UK until 2019),2020,Female,15-19,0.0,0.96
1676,EU (with UK until 2019),2020,Female,20-24,0.01,1.6
1677,EU (with UK until 2019),2020,Female,25-34,0.04,5.44
1678,EU (with UK until 2019),2020,Female,35-44,0.03,7.68
1679,EU (with UK until 2019),2020,Female,45-54,0.02,7.04
1680,EU (with UK until 2019),2020,Female,5-14,0.0,0.0
1681,EU (with UK until 2019),2020,Female,55-64,0.01,4.48
1682,EU (with UK until 2019),2020,Female,65+,0.01,3.84
1683,EU (with UK until 2019),2020,Male,0-4,0.0,0.0
1684,EU (with UK until 2019),2020,Male,15-19,0.0,2.01
1685,EU (with UK until 2019),2020,Male,20-24,0.02,3.35
1686,EU (with UK until 2019),2020,Male,25-34,0.08,11.390000000000002
1687,EU (with UK until 2019),2020,Male,35-44,0.06,16.08
1688,EU (with UK until 2019),2020,Male,45-54,0.04,14.74
1689,EU (with UK until 2019),2020,Male,5-14,0.0,0.0
1690,EU (with UK until 2019),2020,Male,55-64,0.02,9.38
1691,EU (with UK until 2019),2020,Male,65+,0.02,8.04
1692,EU (with UK until 2019),2021,Female,0-4,0.0,0.0
1693,EU (with UK until 2019),2021,Female,15-19,0.0,0.8999999999999999
1694,EU (with UK until 2019),2021,Female,20-24,0.01,1.7999999999999998
1695,EU (with UK until 2019),2021,Female,25-34,0.04,5.1000000000000005
1696,EU (with UK until 2019),2021,Female,35-44,0.04,6.3
1697,EU (with UK until 2019),2021,Female,45-54,0.03,5.699999999999999
1698,EU (with UK until 2019),2021,Female,5-14,0.0,0.0
1699,EU (with UK until 2019),2021,Female,55-64,0.02,4.5
1700,EU (with UK until 2019),2021,Female,65+,0.01,4.5
1701,EU (with UK until 2019),2021,Male,0-4,0.0,0.0
1702,EU (with UK until 2019),2021,Male,15-19,0.0,2.0699999999999994
1703,EU (with UK until 2019),2021,Male,20-24,0.02,4.139999999999999
1704,EU (with UK until 2019),2021,Male,25-34,0.08,11.73
1705,EU (with UK until 2019),2021,Male,35-44,0.08,14.489999999999997
1706,EU (with UK until 2019),2021,Male,45-54,0.06,13.11
1707,EU (with UK until 2019),2021,Male,5-14,0.0,0.0
1708,EU (with UK until 2019),2021,Male,55-64,0.04,10.35
1709,EU (with UK until 2019),2021,Male,65+,0.02,10.35
1710,EU (with UK until 2019),2022,Female,0-4,0.0,0.0
1711,EU (with UK until 2019),2022,Female,15-19,0.0,0.66
1712,EU (with UK until 2019),2022,Female,20-24,0.06,1.65
1713,EU (with UK until 2019),2022,Female,25-34,0.12,4.95
1714,EU (with UK until 2019),2022,Female,35-44,0.21,6.93
1715,EU (with UK until 2019),2022,Female,45-54,0.15,6.6000000000000005
1716,EU (with UK until 2019),2022,Female,5-14,0.0,0.0
1717,EU (with UK until 2019),2022,Female,55-64,0.12,5.28
1718,EU (with UK until 2019),2022,Female,65+,0.06,5.28
1719,EU (with UK until 2019),2022,Male,0-4,0.0,0.0
1720,EU (with UK until 2019),2022,Male,15-19,0.0,1.32
1721,EU (with UK until 2019),2022,Male,20-24,0.08,3.3000000000000003
1722,EU (with UK until 2019),2022,Male,25-34,0.16,9.9
1723,EU (with UK until 2019),2022,Male,35-44,0.28,13.86
1724,EU (with UK until 2019),2022,Male,45-54,0.2,13.2
1725,EU (with UK until 2019),2022,Male,5-14,0.0,0.0
1726,EU (with UK until 2019),2022,Male,55-64,0.16,10.56
1727,EU (with UK until 2019),2022,Male,65+,0.08,10.56
1728,EU (with UK until 2019),2023,Female,0-4,0.0,0.0
1729,EU (with UK until 2019),2023,Female,15-19,0.04,0.64
1730,EU (with UK until 2019),2023,Female,20-24,0.08,1.6
1731,EU (with UK until 2019),2023,Female,25-34,0.24,5.12
1732,EU (with UK until 2019),2023,Female,35-44,0.36,7.04
1733,EU (with UK until 2019),2023,Female,45-54,0.28,6.4
1734,EU (with UK until 2019),2023,Female,5-14,0.0,0.0
1735,EU (with UK until 2019),2023,Female,55-64,0.2,5.44
1736,EU (with UK until 2019),2023,Female,65+,0.12,4.8
1737,EU (with UK until 2019),2023,Male,0-4,0.0,0.0
1738,EU (with UK until 2019),2023,Male,15-19,0.05,1.34
1739,EU (with UK until 2019),2023,Male,20-24,0.1,3.35
1740,EU (with UK until 2019),2023,Male,25-34,0.3,10.72
1741,EU (with UK until 2019),2023,Male,35-44,0.4499999999999999,14.74
1742,EU (with UK until 2019),2023,Male,45-54,0.35,13.4
1743,EU (with UK until 2019),2023,Male,5-14,0.0,0.0
1744,EU (with UK until 2019),2023,Male,55-64,0.25,11.390000000000002
1745,EU (with UK until 2019),2023,Male,65+,0.15,10.05
1746,EU (without UK),2006,Female,0-4,0.0,0.0
1747,EU (without UK),2006,Female,15-19,0.04,3.15
1748,EU (without UK),2006,Female,20-24,0.1,5.25
1749,EU (without UK),2006,Female,25-34,0.14,8.399999999999999
1750,EU (without UK),2006,Female,35-44,0.06,6.649999999999999
1751,EU (without UK),2006,Female,45-54,0.02,4.55
1752,EU (without UK),2006,Female,5-14,0.0,0.35
1753,EU (without UK),2006,Female,55-64,0.02,2.8
1754,EU (without UK),2006,Female,65+,0.0,1.7499999999999998
1755,EU (without UK),2006,Male,0-4,0.0,0.0
1756,EU (without UK),2006,Male,15-19,0.04,5.76
1757,EU (without UK),2006,Male,20-24,0.1,9.6
1758,EU (without UK),2006,Male,25-34,0.14,15.36
1759,EU (without UK),2006,Male,35-44,0.06,12.16
1760,EU (without UK),2006,Male,45-54,0.02,8.32
1761,EU (without UK),2006,Male,5-14,0.0,0.64
1762,EU (without UK),2006,Male,55-64,0.02,5.12
1763,EU (without UK),2006,Male,65+,0.0,3.2
1764,EU (without UK),2007,Female,0-4,0.0,0.0
1765,EU (without UK),2007,Female,15-19,0.04,2.24
1766,EU (without UK),2007,Female,20-24,0.14,4.16
1767,EU (without UK),2007,Female,25-34,0.16,8.64
1768,EU (without UK),2007,Female,35-44,0.08,6.4
1769,EU (without UK),2007,Female,45-54,0.04,4.16
1770,EU (without UK),2007,Female,5-14,0.0,0.32
1771,EU (without UK),2007,Female,55-64,0.02,2.56
1772,EU (without UK),2007,Female,65+,0.0,1.92
1773,EU (without UK),2007,Male,0-4,0.0,0.0
1774,EU (without UK),2007,Male,15-19,0.06,4.69
1775,EU (without UK),2007,Male,20-24,0.21,8.71
1776,EU (without UK),2007,Male,25-34,0.24,18.090000000000003
1777,EU (without UK),2007,Male,35-44,0.12,13.4
1778,EU (without UK),2007,Male,45-54,0.06,8.71
1779,EU (without UK),2007,Male,5-14,0.0,0.67
1780,EU (without UK),2007,Male,55-64,0.03,5.36
1781,EU (without UK),2007,Male,65+,0.0,4.02
1782,EU (without UK),2008,Female,0-4,0.0,0.0
1783,EU (without UK),2008,Female,15-19,0.04,1.55
1784,EU (without UK),2008,Female,20-24,0.14,3.72
1785,EU (without UK),2008,Female,25-34,0.16,8.68
1786,EU (without UK),2008,Female,35-44,0.08,6.509999999999999
1787,EU (without UK),2008,Female,45-54,0.04,4.34
1788,EU (without UK),2008,Female,5-14,0.0,0.31
1789,EU (without UK),2008,Female,55-64,0.02,2.48
1790,EU (without UK),2008,Female,65+,0.0,1.86
1791,EU (without UK),2008,Male,0-4,0.0,0.0
1792,EU (without UK),2008,Male,15-19,0.06,3.4000000000000004
1793,EU (without UK),2008,Male,20-24,0.21,8.16
1794,EU (without UK),2008,Male,25-34,0.24,19.040000000000003
1795,EU (without UK),2008,Male,35-44,0.12,14.28
1796,EU (without UK),2008,Male,45-54,0.06,9.52
1797,EU (without UK),2008,Male,5-14,0.0,0.68
1798,EU (without UK),2008,Male,55-64,0.03,5.44
1799,EU (without UK),2008,Male,65+,0.0,4.08
1800,EU (without UK),2009,Female,0-4,0.0,0.0
1801,EU (without UK),2009,Female,15-19,0.06,1.28
1802,EU (without UK),2009,Female,20-24,0.14,3.84
1803,EU (without UK),2009,Female,25-34,0.16,8.32
1804,EU (without UK),2009,Female,35-44,0.08,6.72
1805,EU (without UK),2009,Female,45-54,0.04,4.48
1806,EU (without UK),2009,Female,5-14,0.0,0.32
1807,EU (without UK),2009,Female,55-64,0.04,2.88
1808,EU (without UK),2009,Female,65+,0.0,2.24
1809,EU (without UK),2009,Male,0-4,0.0,0.0
1810,EU (without UK),2009,Male,15-19,0.09,2.68
1811,EU (without UK),2009,Male,20-24,0.21,8.04
1812,EU (without UK),2009,Male,25-34,0.24,17.42
1813,EU (without UK),2009,Male,35-44,0.12,14.07
1814,EU (without UK),2009,Male,45-54,0.06,9.38
1815,EU (without UK),2009,Male,5-14,0.0,0.67
1816,EU (without UK),2009,Male,55-64,0.06,6.03
1817,EU (without UK),2009,Male,65+,0.0,4.69
1818,EU (without UK),2010,Female,0-4,0.0,0.0
1819,EU (without UK),2010,Female,15-19,0.06,0.93
1820,EU (without UK),2010,Female,20-24,0.12,3.41
1821,EU (without UK),2010,Female,25-34,0.16,8.06
1822,EU (without UK),2010,Female,35-44,0.08,6.2
1823,EU (without UK),2010,Female,45-54,0.04,4.65
1824,EU (without UK),2010,Female,5-14,0.0,0.0
1825,EU (without UK),2010,Female,55-64,0.04,3.1
1826,EU (without UK),2010,Female,65+,0.0,2.79
1827,EU (without UK),2010,Male,0-4,0.0,0.0
1828,EU (without UK),2010,Male,15-19,0.09,2.04
1829,EU (without UK),2010,Male,20-24,0.18,7.48
1830,EU (without UK),2010,Male,25-34,0.24,17.68
1831,EU (without UK),2010,Male,35-44,0.12,13.6
1832,EU (without UK),2010,Male,45-54,0.06,10.2
1833,EU (without UK),2010,Male,5-14,0.0,0.0
1834,EU (without UK),2010,Male,55-64,0.06,6.800000000000001
1835,EU (without UK),2010,Male,65+,0.0,6.12
1836,EU (without UK),2011,Female,0-4,0.0,0.0
1837,EU (without UK),2011,Female,15-19,0.04,0.96
1838,EU (without UK),2011,Female,20-24,0.1,3.2
1839,EU (without UK),2011,Female,25-34,0.14,8.64
1840,EU (without UK),2011,Female,35-44,0.06,6.72
1841,EU (without UK),2011,Female,45-54,0.04,4.8
1842,EU (without UK),2011,Female,5-14,0.0,0.0
1843,EU (without UK),2011,Female,55-64,0.02,3.2
1844,EU (without UK),2011,Female,65+,0.0,2.88
1845,EU (without UK),2011,Male,0-4,0.0,0.0
1846,EU (without UK),2011,Male,15-19,0.06,2.01
1847,EU (without UK),2011,Male,20-24,0.15,6.7
1848,EU (without UK),2011,Male,25-34,0.21,18.090000000000003
1849,EU (without UK),2011,Male,35-44,0.09,14.07
1850,EU (without UK),2011,Male,45-54,0.06,10.05
1851,EU (without UK),2011,Male,5-14,0.0,0.0
1852,EU (without UK),2011,Male,55-64,0.03,6.7
1853,EU (without UK),2011,Male,65+,0.0,6.03
1854,EU (without UK),2012,Female,0-4,0.0,0.0
1855,EU (without UK),2012,Female,15-19,0.04,0.8699999999999999
1856,EU (without UK),2012,Female,20-24,0.08,2.03
1857,EU (without UK),2012,Female,25-34,0.14,6.959999999999999
1858,EU (without UK),2012,Female,35-44,0.06,6.959999999999999
1859,EU (without UK),2012,Female,45-54,0.04,4.930000000000001
1860,EU (without UK),2012,Female,5-14,0.0,0.0
1861,EU (without UK),2012,Female,55-64,0.02,3.4799999999999995
1862,EU (without UK),2012,Female,65+,0.0,2.32
1863,EU (without UK),2012,Male,0-4,0.0,0.0
1864,EU (without UK),2012,Male,15-19,0.06,2.1
1865,EU (without UK),2012,Male,20-24,0.12,4.9
1866,EU (without UK),2012,Male,25-34,0.21,16.799999999999997
1867,EU (without UK),2012,Male,35-44,0.09,16.799999999999997
1868,EU (without UK),2012,Male,45-54,0.06,11.9
1869,EU (without UK),2012,Male,5-14,0.0,0.0
1870,EU (without UK),2012,Male,55-64,0.03,8.399999999999999
1871,EU (without UK),2012,Male,65+,0.0,5.6
1872,EU (without UK),2013,Female,0-4,0.0,0.32
1873,EU (without UK),2013,Female,15-19,0.02,0.64
1874,EU (without UK),2013,Female,20-24,0.03,2.24
1875,EU (without UK),2013,Female,25-34,0.06,8.0
1876,EU (without UK),2013,Female,35-44,0.04,8.0
1877,EU (without UK),2013,Female,45-54,0.02,5.12
1878,EU (without UK),2013,Female,5-14,0.0,0.32
1879,EU (without UK),2013,Female,55-64,0.01,3.2
1880,EU (without UK),2013,Female,65+,0.0,3.2
1881,EU (without UK),2013,Male,0-4,0.0,0.67
1882,EU (without UK),2013,Male,15-19,0.04,1.34
1883,EU (without UK),2013,Male,20-24,0.06,4.69
1884,EU (without UK),2013,Male,25-34,0.12,16.75
1885,EU (without UK),2013,Male,35-44,0.08,16.75
1886,EU (without UK),2013,Male,45-54,0.04,10.72
1887,EU (without UK),2013,Male,5-14,0.0,0.67
1888,EU (without UK),2013,Male,55-64,0.02,6.7
1889,EU (without UK),2013,Male,65+,0.0,6.7
1890,EU (without UK),2014,Female,0-4,0.0,0.0
1891,EU (without UK),2014,Female,15-19,0.04,0.93
1892,EU (without UK),2014,Female,20-24,0.08,1.86
1893,EU (without UK),2014,Female,25-34,0.12,7.439999999999999
1894,EU (without UK),2014,Female,35-44,0.08,7.13
1895,EU (without UK),2014,Female,45-54,0.04,5.579999999999999
1896,EU (without UK),2014,Female,5-14,0.0,0.0
1897,EU (without UK),2014,Female,55-64,0.02,3.72
1898,EU (without UK),2014,Female,65+,0.0,3.1
1899,EU (without UK),2014,Male,0-4,0.0,0.0
1900,EU (without UK),2014,Male,15-19,0.06,2.04
1901,EU (without UK),2014,Male,20-24,0.12,4.08
1902,EU (without UK),2014,Male,25-34,0.18,16.32
1903,EU (without UK),2014,Male,35-44,0.12,15.64
1904,EU (without UK),2014,Male,45-54,0.06,12.24
1905,EU (without UK),2014,Male,5-14,0.0,0.0
1906,EU (without UK),2014,Male,55-64,0.03,8.16
1907,EU (without UK),2014,Male,65+,0.0,6.800000000000001
1908,EU (without UK),2015,Female,0-4,0.0,0.0
1909,EU (without UK),2015,Female,15-19,0.06,0.93
1910,EU (without UK),2015,Female,20-24,0.08,1.86
1911,EU (without UK),2015,Female,25-34,0.12,6.819999999999999
1912,EU (without UK),2015,Female,35-44,0.1,6.819999999999999
1913,EU (without UK),2015,Female,45-54,0.04,6.2
1914,EU (without UK),2015,Female,5-14,0.0,0.0
1915,EU (without UK),2015,Female,55-64,0.02,3.41
1916,EU (without UK),2015,Female,65+,0.0,3.41
1917,EU (without UK),2015,Male,0-4,0.0,0.0
1918,EU (without UK),2015,Male,15-19,0.09,2.04
1919,EU (without UK),2015,Male,20-24,0.12,4.08
1920,EU (without UK),2015,Male,25-34,0.18,14.96
1921,EU (without UK),2015,Male,35-44,0.15,14.96
1922,EU (without UK),2015,Male,45-54,0.06,13.6
1923,EU (without UK),2015,Male,5-14,0.0,0.0
1924,EU (without UK),2015,Male,55-64,0.03,7.48
1925,EU (without UK),2015,Male,65+,0.0,7.48
1926,EU (without UK),2016,Female,0-4,0.0,0.0
1927,EU (without UK),2016,Female,15-19,0.08,1.24
1928,EU (without UK),2016,Female,20-24,0.08,1.55
1929,EU (without UK),2016,Female,25-34,0.12,6.819999999999999
1930,EU (without UK),2016,Female,35-44,0.08,6.819999999999999
1931,EU (without UK),2016,Female,45-54,0.06,5.89
1932,EU (without UK),2016,Female,5-14,0.0,0.0
1933,EU (without UK),2016,Female,55-64,0.04,3.72
1934,EU (without UK),2016,Female,65+,0.02,3.1
1935,EU (without UK),2016,Male,0-4,0.0,0.0
1936,EU (without UK),2016,Male,15-19,0.12,2.72
1937,EU (without UK),2016,Male,20-24,0.12,3.4000000000000004
1938,EU (without UK),2016,Male,25-34,0.18,14.96
1939,EU (without UK),2016,Male,35-44,0.12,14.96
1940,EU (without UK),2016,Male,45-54,0.09,12.920000000000002
1941,EU (without UK),2016,Male,5-14,0.0,0.0
1942,EU (without UK),2016,Male,55-64,0.06,8.16
1943,EU (without UK),2016,Male,65+,0.03,6.800000000000001
1944,EU (without UK),2017,Female,0-4,0.0,0.0
1945,EU (without UK),2017,Female,15-19,0.02,1.2
1946,EU (without UK),2017,Female,20-24,0.04,1.5
1947,EU (without UK),2017,Female,25-34,0.1,5.699999999999999
1948,EU (without UK),2017,Female,35-44,0.08,6.3
1949,EU (without UK),2017,Female,45-54,0.04,6.6000000000000005
1950,EU (without UK),2017,Female,5-14,0.0,0.0
1951,EU (without UK),2017,Female,55-64,0.02,3.9
1952,EU (without UK),2017,Female,65+,0.0,3.3000000000000003
1953,EU (without UK),2017,Male,0-4,0.0,0.0
1954,EU (without UK),2017,Male,15-19,0.02,2.76
1955,EU (without UK),2017,Male,20-24,0.04,3.45
1956,EU (without UK),2017,Male,25-34,0.1,13.11
1957,EU (without UK),2017,Male,35-44,0.08,14.489999999999997
1958,EU (without UK),2017,Male,45-54,0.04,15.18
1959,EU (without UK),2017,Male,5-14,0.0,0.0
1960,EU (without UK),2017,Male,55-64,0.02,8.97
1961,EU (without UK),2017,Male,65+,0.0,7.59
1962,EU (without UK),2018,Female,0-4,0.0,0.0
1963,EU (without UK),2018,Female,15-19,0.01,0.96
1964,EU (without UK),2018,Female,20-24,0.02,1.6
1965,EU (without UK),2018,Female,25-34,0.05,5.76
1966,EU (without UK),2018,Female,35-44,0.04,7.04
1967,EU (without UK),2018,Female,45-54,0.02,6.4
1968,EU (without UK),2018,Female,5-14,0.0,0.0
1969,EU (without UK),2018,Female,55-64,0.02,4.48
1970,EU (without UK),2018,Female,65+,0.0,4.16
1971,EU (without UK),2018,Male,0-4,0.0,0.0
1972,EU (without UK),2018,Male,15-19,0.02,2.01
1973,EU (without UK),2018,Male,20-24,0.04,3.35
1974,EU (without UK),2018,Male,25-34,0.1,12.06
1975,EU (without UK),2018,Male,35-44,0.08,14.74
1976,EU (without UK),2018,Male,45-54,0.04,13.4
1977,EU (without UK),2018,Male,5-14,0.0,0.0
1978,EU (without UK),2018,Male,55-64,0.04,9.38
1979,EU (without UK),2018,Male,65+,0.0,8.71
1980,EU (without UK),2019,Female,0-4,0.0,0.0
1981,EU (without UK),2019,Female,15-19,0.03,0.96
1982,EU (without UK),2019,Female,20-24,0.09,1.92
1983,EU (without UK),2019,Female,25-34,0.24,6.08
1984,EU (without UK),2019,Female,35-44,0.21,6.72
1985,EU (without UK),2019,Female,45-54,0.15,6.4
1986,EU (without UK),2019,Female,5-14,0.0,0.32
1987,EU (without UK),2019,Female,55-64,0.09,4.48
1988,EU (without UK),2019,Female,65+,0.03,3.84
1989,EU (without UK),2019,Male,0-4,0.0,0.0
1990,EU (without UK),2019,Male,15-19,0.04,2.01
1991,EU (without UK),2019,Male,20-24,0.12,4.02
1992,EU (without UK),2019,Male,25-34,0.32,12.73
1993,EU (without UK),2019,Male,35-44,0.28,14.07
1994,EU (without UK),2019,Male,45-54,0.2,13.4
1995,EU (without UK),2019,Male,5-14,0.0,0.67
1996,EU (without UK),2019,Male,55-64,0.12,9.38
1997,EU (without UK),2019,Male,65+,0.04,8.04
1998,EU (without UK),2020,Female,0-4,0.0,0.0
1999,EU (without UK),2020,Female,15-19,0.0,0.96
2000,EU (without UK),2020,Female,20-24,0.01,1.6
2001,EU (without UK),2020,Female,25-34,0.04,5.44
2002,EU (without UK),2020,Female,35-44,0.03,7.68
2003,EU (without UK),2020,Female,45-54,0.02,7.04
2004,EU (without UK),2020,Female,5-14,0.0,0.0
2005,EU (without UK),2020,Female,55-64,0.01,4.48
2006,EU (without UK),2020,Female,65+,0.01,3.84
2007,EU (without UK),2020,Male,0-4,0.0,0.0
2008,EU (without UK),2020,Male,15-19,0.0,2.01
2009,EU (without UK),2020,Male,20-24,0.02,3.35
2010,EU (without UK),2020,Male,25-34,0.08,11.390000000000002
2011,EU (without UK),2020,Male,35-44,0.06,16.08
2012,EU (without UK),2020,Male,45-54,0.04,14.74
2013,EU (without UK),2020,Male,5-14,0.0,0.0
2014,EU (without UK),2020,Male,55-64,0.02,9.38
2015,EU (without UK),2020,Male,65+,0.02,8.04
2016,EU (without UK),2021,Female,0-4,0.0,0.0
2017,EU (without UK),2021,Female,15-19,0.0,0.8999999999999999
2018,EU (without UK),2021,Female,20-24,0.01,1.7999999999999998
2019,EU (without UK),2021,Female,25-34,0.04,5.1000000000000005
2020,EU (without UK),2021,Female,35-44,0.04,6.3
2021,EU (without UK),2021,Female,45-54,0.03,5.699999999999999
2022,EU (without UK),2021,Female,5-14,0.0,0.0
2023,EU (without UK),2021,Female,55-64,0.02,4.5
2024,EU (without UK),2021,Female,65+,0.01,4.5
2025,EU (without UK),2021,Male,0-4,0.0,0.0
2026,EU (without UK),2021,Male,15-19,0.0,2.0699999999999994
2027,EU (without UK),2021,Male,20-24,0.02,4.139999999999999
2028,EU (without UK),2021,Male,25-34,0.08,11.73
2029,EU (without UK),2021,Male,35-44,0.08,14.489999999999997
2030,EU (without UK),2021,Male,45-54,0.06,13.11
2031,EU (without UK),2021,Male,5-14,0.0,0.0
2032,EU (without UK),2021,Male,55-64,0.04,10.35
2033,EU (without UK),2021,Male,65+,0.02,10.35
2034,EU (without UK),2022,Female,0-4,0.0,0.0
2035,EU (without UK),2022,Female,15-19,0.0,0.66
2036,EU (without UK),2022,Female,20-24,0.06,1.65
2037,EU (without UK),2022,Female,25-34,0.12,4.95
2038,EU (without UK),2022,Female,35-44,0.21,6.93
2039,EU (without UK),2022,Female,45-54,0.15,6.6000000000000005
2040,EU (without UK),2022,Female,5-14,0.0,0.0
2041,EU (without UK),2022,Female,55-64,0.12,5.28
2042,EU (without UK),2022,Female,65+,0.06,5.28
2043,EU (without UK),2022,Male,0-4,0.0,0.0
2044,EU (without UK),2022,Male,15-19,0.0,1.32
2045,EU (without UK),2022,Male,20-24,0.08,3.3000000000000003
2046,EU (without UK),2022,Male,25-34,0.16,9.9
2047,EU (without UK),2022,Male,35-44,0.28,13.86
2048,EU (without UK),2022,Male,45-54,0.2,13.2
2049,EU (without UK),2022,Male,5-14,0.0,0.0
2050,EU (without UK),2022,Male,55-64,0.16,10.56
2051,EU (without UK),2022,Male,65+,0.08,10.56
2052,EU (without UK),2023,Female,0-4,0.0,0.0
2053,EU (without UK),2023,Female,15-19,0.04,0.64
2054,EU (without UK),2023,Female,20-24,0.08,1.6
2055,EU (without UK),2023,Female,25-34,0.24,5.12
2056,EU (without UK),2023,Female,35-44,0.36,7.04
2057,EU (without UK),2023,Female,45-54,0.28,6.4
2058,EU (without UK),2023,Female,5-14,0.0,0.0
2059,EU (without UK),2023,Female,55-64,0.2,5.44
2060,EU (without UK),2023,Female,65+,0.12,4.8
2061,EU (without UK),2023,Male,0-4,0.0,0.0
2062,EU (without UK),2023,Male,15-19,0.05,1.34
2063,EU (without UK),2023,Male,20-24,0.1,3.35
2064,EU (without UK),2023,Male,25-34,0.3,10.72
2065,EU (without UK),2023,Male,35-44,0.4499999999999999,14.74
2066,EU (without UK),2023,Male,45-54,0.35,13.4
2067,EU (without UK),2023,Male,5-14,0.0,0.0
2068,EU (without UK),2023,Male,55-64,0.25,11.390000000000002
2069,EU (without UK),2023,Male,65+,0.15,10.05
2070,EU/EEA (with UK until 2019),2006,Female,0-4,0.0,0.0
2071,EU/EEA (with UK until 2019),2006,Female,15-19,0.04,3.06
2072,EU/EEA (with UK until 2019),2006,Female,20-24,0.12,4.760000000000001
2073,EU/EEA (with UK until 2019),2006,Female,25-34,0.18,8.16
2074,EU/EEA (with UK until 2019),2006,Female,35-44,0.08,6.800000000000001
2075,EU/EEA (with UK until 2019),2006,Female,45-54,0.04,4.42
2076,EU/EEA (with UK until 2019),2006,Female,5-14,0.0,0.34
2077,EU/EEA (with UK until 2019),2006,Female,55-64,0.02,2.72
2078,EU/EEA (with UK until 2019),2006,Female,65+,0.0,1.7000000000000002
2079,EU/EEA (with UK until 2019),2006,Male,0-4,0.0,0.0
2080,EU/EEA (with UK until 2019),2006,Male,15-19,0.06,5.85
2081,EU/EEA (with UK until 2019),2006,Male,20-24,0.18,9.1
2082,EU/EEA (with UK until 2019),2006,Male,25-34,0.2699999999999999,15.6
2083,EU/EEA (with UK until 2019),2006,Male,35-44,0.12,13.0
2084,EU/EEA (with UK until 2019),2006,Male,45-54,0.06,8.450000000000001
2085,EU/EEA (with UK until 2019),2006,Male,5-14,0.0,0.65
2086,EU/EEA (with UK until 2019),2006,Male,55-64,0.03,5.2
2087,EU/EEA (with UK until 2019),2006,Male,65+,0.0,3.25
2088,EU/EEA (with UK until 2019),2007,Female,0-4,0.0,0.0
2089,EU/EEA (with UK until 2019),2007,Female,15-19,0.09,2.24
2090,EU/EEA (with UK until 2019),2007,Female,20-24,0.24,4.16
2091,EU/EEA (with UK until 2019),2007,Female,25-34,0.33,8.64
2092,EU/EEA (with UK until 2019),2007,Female,35-44,0.15,6.4
2093,EU/EEA (with UK until 2019),2007,Female,45-54,0.09,4.48
2094,EU/EEA (with UK until 2019),2007,Female,5-14,0.0,0.32
2095,EU/EEA (with UK until 2019),2007,Female,55-64,0.03,2.56
