"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Hepatitis B","Acute cases","Distribution by age","%","2016","DK","Denmark",9,"65+",7.142857140
"Hepatitis B","Acute cases","Distribution by age","%","2016","EE","Estonia",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EE","Estonia",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EE","Estonia",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EE","Estonia",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EE","Estonia",5,"25-34",25.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EE","Estonia",6,"35-44",50.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EE","Estonia",7,"45-54",12.500000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EE","Estonia",8,"55-64",12.500000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EE","Estonia",9,"65+",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EL","Greece",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EL","Greece",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EL","Greece",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EL","Greece",4,"20-24",16.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2016","EL","Greece",5,"25-34",22.222222220
"Hepatitis B","Acute cases","Distribution by age","%","2016","EL","Greece",6,"35-44",11.111111110
"Hepatitis B","Acute cases","Distribution by age","%","2016","EL","Greece",7,"45-54",16.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2016","EL","Greece",8,"55-64",5.555555550
"Hepatitis B","Acute cases","Distribution by age","%","2016","EL","Greece",9,"65+",27.777777770
"Hepatitis B","Acute cases","Distribution by age","%","2016","ES","Spain",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","ES","Spain",2,"5-14",0.194174750
"Hepatitis B","Acute cases","Distribution by age","%","2016","ES","Spain",3,"15-19",3.300970870
"Hepatitis B","Acute cases","Distribution by age","%","2016","ES","Spain",4,"20-24",4.077669900
"Hepatitis B","Acute cases","Distribution by age","%","2016","ES","Spain",5,"25-34",13.980582520
"Hepatitis B","Acute cases","Distribution by age","%","2016","ES","Spain",6,"35-44",27.961165040
"Hepatitis B","Acute cases","Distribution by age","%","2016","ES","Spain",7,"45-54",25.436893200
"Hepatitis B","Acute cases","Distribution by age","%","2016","ES","Spain",8,"55-64",13.980582520
"Hepatitis B","Acute cases","Distribution by age","%","2016","ES","Spain",9,"65+",11.067961160
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_21","EU (without UK)",1,"0-4",0.461022000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_21","EU (without UK)",2,"5-14",0.544844000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_21","EU (without UK)",3,"15-19",4.484492000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_21","EU (without UK)",4,"20-24",5.825649000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_21","EU (without UK)",5,"25-34",22.841575000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_21","EU (without UK)",6,"35-44",22.883487000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_21","EU (without UK)",7,"45-54",19.823973000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_21","EU (without UK)",8,"55-64",12.279966000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_21","EU (without UK)",9,"65+",10.854987000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_UK_21","EU (with UK until 2019)",1,"0-4",0.505597000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_UK_21","EU (with UK until 2019)",2,"5-14",0.505597000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_UK_21","EU (with UK until 2019)",3,"15-19",4.405922000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_UK_21","EU (with UK until 2019)",4,"20-24",6.319971000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_UK_21","EU (with UK until 2019)",5,"25-34",22.715781000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_UK_21","EU (with UK until 2019)",6,"35-44",22.246298000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_UK_21","EU (with UK until 2019)",7,"45-54",20.007222000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_UK_21","EU (with UK until 2019)",8,"55-64",12.314915000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EU27_UK_21","EU (with UK until 2019)",9,"65+",10.978692000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEA30_21","EU/EEA (without UK)",1,"0-4",0.456053000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEA30_21","EU/EEA (without UK)",2,"5-14",0.580431000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEA30_21","EU/EEA (without UK)",3,"15-19",4.436152000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEA30_21","EU/EEA (without UK)",4,"20-24",5.804311000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEA30_21","EU/EEA (without UK)",5,"25-34",22.844112000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEA30_21","EU/EEA (without UK)",6,"35-44",22.844112000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEA30_21","EU/EEA (without UK)",7,"45-54",19.983416000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEA30_21","EU/EEA (without UK)",8,"55-64",12.230514000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEA30_21","EU/EEA (without UK)",9,"65+",10.820895000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"0-4",0.500894000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"5-14",0.536672000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",3,"15-19",4.364937000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",4,"20-24",6.296958000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",5,"25-34",22.719141000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",6,"35-44",22.218246000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",7,"45-54",20.143112000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",8,"55-64",12.271914000
"Hepatitis B","Acute cases","Distribution by age","%","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",9,"65+",10.948121000
"Hepatitis B","Acute cases","Distribution by age","%","2016","FI","Finland",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","FI","Finland",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","FI","Finland",3,"15-19",8.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2016","FI","Finland",4,"20-24",8.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2016","FI","Finland",5,"25-34",50.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","FI","Finland",6,"35-44",8.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2016","FI","Finland",7,"45-54",8.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2016","FI","Finland",8,"55-64",8.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2016","FI","Finland",9,"65+",8.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2016","FR","France",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","FR","France",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","FR","France",3,"15-19",5.376344080
"Hepatitis B","Acute cases","Distribution by age","%","2016","FR","France",4,"20-24",15.053763440
"Hepatitis B","Acute cases","Distribution by age","%","2016","FR","France",5,"25-34",22.580645160
"Hepatitis B","Acute cases","Distribution by age","%","2016","FR","France",6,"35-44",12.903225800
"Hepatitis B","Acute cases","Distribution by age","%","2016","FR","France",7,"45-54",11.827956980
"Hepatitis B","Acute cases","Distribution by age","%","2016","FR","France",8,"55-64",19.354838700
"Hepatitis B","Acute cases","Distribution by age","%","2016","FR","France",9,"65+",12.903225800
"Hepatitis B","Acute cases","Distribution by age","%","2016","HU","Hungary",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","HU","Hungary",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","HU","Hungary",3,"15-19",1.818181810
"Hepatitis B","Acute cases","Distribution by age","%","2016","HU","Hungary",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","HU","Hungary",5,"25-34",14.545454540
"Hepatitis B","Acute cases","Distribution by age","%","2016","HU","Hungary",6,"35-44",32.727272720
"Hepatitis B","Acute cases","Distribution by age","%","2016","HU","Hungary",7,"45-54",20.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","HU","Hungary",8,"55-64",18.181818180
"Hepatitis B","Acute cases","Distribution by age","%","2016","HU","Hungary",9,"65+",12.727272720
"Hepatitis B","Acute cases","Distribution by age","%","2016","IE","Ireland",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","IE","Ireland",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","IE","Ireland",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","IE","Ireland",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","IE","Ireland",5,"25-34",46.875000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","IE","Ireland",6,"35-44",25.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","IE","Ireland",7,"45-54",9.375000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","IE","Ireland",8,"55-64",9.375000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","IE","Ireland",9,"65+",9.375000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","IS","Iceland",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","IS","Iceland",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","IS","Iceland",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","IS","Iceland",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","IS","Iceland",5,"25-34",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","IS","Iceland",6,"35-44",33.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2016","IS","Iceland",7,"45-54",33.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2016","IS","Iceland",8,"55-64",33.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2016","IS","Iceland",9,"65+",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","LT","Lithuania",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","LT","Lithuania",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","LT","Lithuania",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","LT","Lithuania",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","LT","Lithuania",5,"25-34",53.125000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","LT","Lithuania",6,"35-44",21.875000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","LT","Lithuania",7,"45-54",3.125000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","LT","Lithuania",8,"55-64",9.375000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","LT","Lithuania",9,"65+",12.500000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","LU","Luxembourg",1,"0-4",-
"Hepatitis B","Acute cases","Distribution by age","%","2016","LU","Luxembourg",2,"5-14",-
"Hepatitis B","Acute cases","Distribution by age","%","2016","LU","Luxembourg",3,"15-19",-
"Hepatitis B","Acute cases","Distribution by age","%","2016","LU","Luxembourg",4,"20-24",-
"Hepatitis B","Acute cases","Distribution by age","%","2016","LU","Luxembourg",5,"25-34",-
"Hepatitis B","Acute cases","Distribution by age","%","2016","LU","Luxembourg",6,"35-44",-
"Hepatitis B","Acute cases","Distribution by age","%","2016","LU","Luxembourg",7,"45-54",-
"Hepatitis B","Acute cases","Distribution by age","%","2016","LU","Luxembourg",8,"55-64",-
"Hepatitis B","Acute cases","Distribution by age","%","2016","LU","Luxembourg",9,"65+",-
"Hepatitis B","Acute cases","Distribution by age","%","2016","LV","Latvia",1,"0-4",1.219512190
"Hepatitis B","Acute cases","Distribution by age","%","2016","LV","Latvia",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","LV","Latvia",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","LV","Latvia",4,"20-24",1.219512190
"Hepatitis B","Acute cases","Distribution by age","%","2016","LV","Latvia",5,"25-34",41.463414630
"Hepatitis B","Acute cases","Distribution by age","%","2016","LV","Latvia",6,"35-44",17.073170730
"Hepatitis B","Acute cases","Distribution by age","%","2016","LV","Latvia",7,"45-54",20.731707310
"Hepatitis B","Acute cases","Distribution by age","%","2016","LV","Latvia",8,"55-64",8.536585360
"Hepatitis B","Acute cases","Distribution by age","%","2016","LV","Latvia",9,"65+",9.756097560
"Hepatitis B","Acute cases","Distribution by age","%","2016","MT","Malta",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","MT","Malta",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","MT","Malta",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","MT","Malta",4,"20-24",14.285714280
"Hepatitis B","Acute cases","Distribution by age","%","2016","MT","Malta",5,"25-34",28.571428570
"Hepatitis B","Acute cases","Distribution by age","%","2016","MT","Malta",6,"35-44",14.285714280
"Hepatitis B","Acute cases","Distribution by age","%","2016","MT","Malta",7,"45-54",14.285714280
"Hepatitis B","Acute cases","Distribution by age","%","2016","MT","Malta",8,"55-64",14.285714280
"Hepatitis B","Acute cases","Distribution by age","%","2016","MT","Malta",9,"65+",14.285714280
"Hepatitis B","Acute cases","Distribution by age","%","2016","NL","Netherlands",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","NL","Netherlands",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","NL","Netherlands",3,"15-19",4.385964910
"Hepatitis B","Acute cases","Distribution by age","%","2016","NL","Netherlands",4,"20-24",7.017543850
"Hepatitis B","Acute cases","Distribution by age","%","2016","NL","Netherlands",5,"25-34",16.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2016","NL","Netherlands",6,"35-44",14.912280700
"Hepatitis B","Acute cases","Distribution by age","%","2016","NL","Netherlands",7,"45-54",24.561403500
"Hepatitis B","Acute cases","Distribution by age","%","2016","NL","Netherlands",8,"55-64",21.052631570
"Hepatitis B","Acute cases","Distribution by age","%","2016","NL","Netherlands",9,"65+",11.403508770
"Hepatitis B","Acute cases","Distribution by age","%","2016","NO","Norway",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","NO","Norway",2,"5-14",4.347826080
"Hepatitis B","Acute cases","Distribution by age","%","2016","NO","Norway",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","NO","Norway",4,"20-24",4.347826080
"Hepatitis B","Acute cases","Distribution by age","%","2016","NO","Norway",5,"25-34",26.086956520
"Hepatitis B","Acute cases","Distribution by age","%","2016","NO","Norway",6,"35-44",17.391304340
"Hepatitis B","Acute cases","Distribution by age","%","2016","NO","Norway",7,"45-54",34.782608690
"Hepatitis B","Acute cases","Distribution by age","%","2016","NO","Norway",8,"55-64",4.347826080
"Hepatitis B","Acute cases","Distribution by age","%","2016","NO","Norway",9,"65+",8.695652170
"Hepatitis B","Acute cases","Distribution by age","%","2016","PL","Poland",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","PL","Poland",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","PL","Poland",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","PL","Poland",4,"20-24",2.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","PL","Poland",5,"25-34",18.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","PL","Poland",6,"35-44",38.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","PL","Poland",7,"45-54",12.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","PL","Poland",8,"55-64",16.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","PL","Poland",9,"65+",14.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","PT","Portugal",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","PT","Portugal",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","PT","Portugal",3,"15-19",6.060606060
"Hepatitis B","Acute cases","Distribution by age","%","2016","PT","Portugal",4,"20-24",6.060606060
"Hepatitis B","Acute cases","Distribution by age","%","2016","PT","Portugal",5,"25-34",18.181818180
"Hepatitis B","Acute cases","Distribution by age","%","2016","PT","Portugal",6,"35-44",45.454545450
"Hepatitis B","Acute cases","Distribution by age","%","2016","PT","Portugal",7,"45-54",12.121212120
"Hepatitis B","Acute cases","Distribution by age","%","2016","PT","Portugal",8,"55-64",6.060606060
"Hepatitis B","Acute cases","Distribution by age","%","2016","PT","Portugal",9,"65+",6.060606060
"Hepatitis B","Acute cases","Distribution by age","%","2016","RO","Romania",1,"0-4",0.531914890
"Hepatitis B","Acute cases","Distribution by age","%","2016","RO","Romania",2,"5-14",2.659574460
"Hepatitis B","Acute cases","Distribution by age","%","2016","RO","Romania",3,"15-19",2.659574460
"Hepatitis B","Acute cases","Distribution by age","%","2016","RO","Romania",4,"20-24",3.191489360
"Hepatitis B","Acute cases","Distribution by age","%","2016","RO","Romania",5,"25-34",23.936170210
"Hepatitis B","Acute cases","Distribution by age","%","2016","RO","Romania",6,"35-44",22.872340420
"Hepatitis B","Acute cases","Distribution by age","%","2016","RO","Romania",7,"45-54",23.404255310
"Hepatitis B","Acute cases","Distribution by age","%","2016","RO","Romania",8,"55-64",11.702127650
"Hepatitis B","Acute cases","Distribution by age","%","2016","RO","Romania",9,"65+",9.042553190
"Hepatitis B","Acute cases","Distribution by age","%","2016","SE","Sweden",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","SE","Sweden",2,"5-14",2.912621350
"Hepatitis B","Acute cases","Distribution by age","%","2016","SE","Sweden",3,"15-19",8.737864070
"Hepatitis B","Acute cases","Distribution by age","%","2016","SE","Sweden",4,"20-24",7.766990290
"Hepatitis B","Acute cases","Distribution by age","%","2016","SE","Sweden",5,"25-34",32.038834950
"Hepatitis B","Acute cases","Distribution by age","%","2016","SE","Sweden",6,"35-44",16.504854360
"Hepatitis B","Acute cases","Distribution by age","%","2016","SE","Sweden",7,"45-54",13.592233000
"Hepatitis B","Acute cases","Distribution by age","%","2016","SE","Sweden",8,"55-64",10.679611650
"Hepatitis B","Acute cases","Distribution by age","%","2016","SE","Sweden",9,"65+",7.766990290
"Hepatitis B","Acute cases","Distribution by age","%","2016","SI","Slovenia",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","SI","Slovenia",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","SI","Slovenia",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","SI","Slovenia",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","SI","Slovenia",5,"25-34",16.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2016","SI","Slovenia",6,"35-44",44.444444440
"Hepatitis B","Acute cases","Distribution by age","%","2016","SI","Slovenia",7,"45-54",11.111111110
"Hepatitis B","Acute cases","Distribution by age","%","2016","SI","Slovenia",8,"55-64",16.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2016","SI","Slovenia",9,"65+",11.111111110
"Hepatitis B","Acute cases","Distribution by age","%","2016","SK","Slovakia",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2016","SK","Slovakia",2,"5-14",1.923076920
"Hepatitis B","Acute cases","Distribution by age","%","2016","SK","Slovakia",3,"15-19",1.923076920
"Hepatitis B","Acute cases","Distribution by age","%","2016","SK","Slovakia",4,"20-24",7.692307690
"Hepatitis B","Acute cases","Distribution by age","%","2016","SK","Slovakia",5,"25-34",17.307692300
"Hepatitis B","Acute cases","Distribution by age","%","2016","SK","Slovakia",6,"35-44",28.846153840
"Hepatitis B","Acute cases","Distribution by age","%","2016","SK","Slovakia",7,"45-54",15.384615380
"Hepatitis B","Acute cases","Distribution by age","%","2016","SK","Slovakia",8,"55-64",7.692307690
"Hepatitis B","Acute cases","Distribution by age","%","2016","SK","Slovakia",9,"65+",19.230769230
"Hepatitis B","Acute cases","Distribution by age","%","2016","UK","United Kingdom",1,"0-4",0.783289810
"Hepatitis B","Acute cases","Distribution by age","%","2016","UK","United Kingdom",2,"5-14",0.261096600
"Hepatitis B","Acute cases","Distribution by age","%","2016","UK","United Kingdom",3,"15-19",3.916449080
"Hepatitis B","Acute cases","Distribution by age","%","2016","UK","United Kingdom",4,"20-24",9.399477800
"Hepatitis B","Acute cases","Distribution by age","%","2016","UK","United Kingdom",5,"25-34",21.932114880
"Hepatitis B","Acute cases","Distribution by age","%","2016","UK","United Kingdom",6,"35-44",18.276762400
"Hepatitis B","Acute cases","Distribution by age","%","2016","UK","United Kingdom",7,"45-54",21.148825060
"Hepatitis B","Acute cases","Distribution by age","%","2016","UK","United Kingdom",8,"55-64",12.532637070
"Hepatitis B","Acute cases","Distribution by age","%","2016","UK","United Kingdom",9,"65+",11.749347250
"Hepatitis B","Acute cases","Distribution by age","%","2017","AT","Austria",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","AT","Austria",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","AT","Austria",3,"15-19",4.347826080
"Hepatitis B","Acute cases","Distribution by age","%","2017","AT","Austria",4,"20-24",4.347826080
"Hepatitis B","Acute cases","Distribution by age","%","2017","AT","Austria",5,"25-34",27.536231880
"Hepatitis B","Acute cases","Distribution by age","%","2017","AT","Austria",6,"35-44",18.840579710
"Hepatitis B","Acute cases","Distribution by age","%","2017","AT","Austria",7,"45-54",14.492753620
"Hepatitis B","Acute cases","Distribution by age","%","2017","AT","Austria",8,"55-64",20.289855070
"Hepatitis B","Acute cases","Distribution by age","%","2017","AT","Austria",9,"65+",10.144927530
"Hepatitis B","Acute cases","Distribution by age","%","2017","CY","Cyprus",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","CY","Cyprus",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","CY","Cyprus",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","CY","Cyprus",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","CY","Cyprus",5,"25-34",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","CY","Cyprus",6,"35-44",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","CY","Cyprus",7,"45-54",50.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","CY","Cyprus",8,"55-64",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","CY","Cyprus",9,"65+",50.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","CZ","Czechia",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","CZ","Czechia",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","CZ","Czechia",3,"15-19",1.298701290
"Hepatitis B","Acute cases","Distribution by age","%","2017","CZ","Czechia",4,"20-24",1.298701290
"Hepatitis B","Acute cases","Distribution by age","%","2017","CZ","Czechia",5,"25-34",27.272727270
"Hepatitis B","Acute cases","Distribution by age","%","2017","CZ","Czechia",6,"35-44",27.272727270
"Hepatitis B","Acute cases","Distribution by age","%","2017","CZ","Czechia",7,"45-54",14.285714280
"Hepatitis B","Acute cases","Distribution by age","%","2017","CZ","Czechia",8,"55-64",11.688311680
"Hepatitis B","Acute cases","Distribution by age","%","2017","CZ","Czechia",9,"65+",16.883116880
"Hepatitis B","Acute cases","Distribution by age","%","2017","DE","Germany",1,"0-4",0.435413640
"Hepatitis B","Acute cases","Distribution by age","%","2017","DE","Germany",2,"5-14",0.725689400
"Hepatitis B","Acute cases","Distribution by age","%","2017","DE","Germany",3,"15-19",7.547169810
"Hepatitis B","Acute cases","Distribution by age","%","2017","DE","Germany",4,"20-24",7.256894040
"Hepatitis B","Acute cases","Distribution by age","%","2017","DE","Germany",5,"25-34",22.496371550
"Hepatitis B","Acute cases","Distribution by age","%","2017","DE","Germany",6,"35-44",16.690856310
"Hepatitis B","Acute cases","Distribution by age","%","2017","DE","Germany",7,"45-54",21.770682140
"Hepatitis B","Acute cases","Distribution by age","%","2017","DE","Germany",8,"55-64",11.030478950
"Hepatitis B","Acute cases","Distribution by age","%","2017","DE","Germany",9,"65+",12.046444120
"Hepatitis B","Acute cases","Distribution by age","%","2017","DK","Denmark",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","DK","Denmark",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","DK","Denmark",3,"15-19",33.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2017","DK","Denmark",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","DK","Denmark",5,"25-34",33.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2017","DK","Denmark",6,"35-44",33.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2017","DK","Denmark",7,"45-54",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","DK","Denmark",8,"55-64",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","DK","Denmark",9,"65+",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","EE","Estonia",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","EE","Estonia",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","EE","Estonia",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","EE","Estonia",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","EE","Estonia",5,"25-34",33.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2017","EE","Estonia",6,"35-44",33.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2017","EE","Estonia",7,"45-54",33.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2017","EE","Estonia",8,"55-64",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","EE","Estonia",9,"65+",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2017","EL","Greece",1,"0-4",4.166666660
"Hepatitis B","Acute cases","Distribution by age","%","2017","EL","Greece",2,"5-14",8.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2017","EL","Greece",3,"15-19",8.333333330
