"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","IE","Ireland",9,"65+",2.882218150
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","IS","Iceland",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","IS","Iceland",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","IS","Iceland",3,"15-19",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","IS","Iceland",4,"20-24",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","IS","Iceland",5,"25-34",4.212388630
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","IS","Iceland",6,"35-44",9.059612240
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","IS","Iceland",7,"45-54",4.737540260
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","IS","Iceland",8,"55-64",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","IS","Iceland",9,"65+",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LU","Luxembourg",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LU","Luxembourg",2,"5-14",1.590710250
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LU","Luxembourg",3,"15-19",21.093232080
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LU","Luxembourg",4,"20-24",25.440257790
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LU","Luxembourg",5,"25-34",25.489809860
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LU","Luxembourg",6,"35-44",20.332550150
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LU","Luxembourg",7,"45-54",6.720279560
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LU","Luxembourg",8,"55-64",1.498823420
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LU","Luxembourg",9,"65+",2.440304060
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LV","Latvia",1,"0-4",0.965027400
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LV","Latvia",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LV","Latvia",3,"15-19",8.113026040
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LV","Latvia",4,"20-24",15.882539790
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LV","Latvia",5,"25-34",52.967618170
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LV","Latvia",6,"35-44",28.579594160
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LV","Latvia",7,"45-54",20.742961940
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LV","Latvia",8,"55-64",13.916785140
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","LV","Latvia",9,"65+",7.242909060
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","MT","Malta",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","MT","Malta",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","MT","Malta",3,"15-19",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","MT","Malta",4,"20-24",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","MT","Malta",5,"25-34",12.851818530
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","MT","Malta",6,"35-44",3.164406750
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","MT","Malta",7,"45-54",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","MT","Malta",8,"55-64",1.663782770
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","MT","Malta",9,"65+",1.200264050
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NL","Netherlands",1,"0-4",0.114044070
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NL","Netherlands",2,"5-14",0.208017190
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NL","Netherlands",3,"15-19",3.337498660
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NL","Netherlands",4,"20-24",8.349391050
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NL","Netherlands",5,"25-34",15.227383620
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NL","Netherlands",6,"35-44",9.392339130
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NL","Netherlands",7,"45-54",6.933454030
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NL","Netherlands",8,"55-64",4.540619660
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NL","Netherlands",9,"65+",2.463287290
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NO","Norway",1,"0-4",0.327444780
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NO","Norway",2,"5-14",2.545500820
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NO","Norway",3,"15-19",32.127383540
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NO","Norway",4,"20-24",20.126358520
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NO","Norway",5,"25-34",38.588421500
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NO","Norway",6,"35-44",23.264255310
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NO","Norway",7,"45-54",8.192009590
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NO","Norway",8,"55-64",6.241090020
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","NO","Norway",9,"65+",1.286403760
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PL","Poland",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PL","Poland",2,"5-14",0.026143940
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PL","Poland",3,"15-19",0.152807610
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PL","Poland",4,"20-24",3.585527970
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PL","Poland",5,"25-34",6.309990120
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PL","Poland",6,"35-44",6.913124830
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PL","Poland",7,"45-54",6.803326520
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PL","Poland",8,"55-64",3.495966410
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PL","Poland",9,"65+",1.551288990
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PT","Portugal",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PT","Portugal",2,"5-14",0.097611730
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PT","Portugal",3,"15-19",0.178455750
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PT","Portugal",4,"20-24",1.100650850
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PT","Portugal",5,"25-34",1.336141450
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PT","Portugal",6,"35-44",0.892425150
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PT","Portugal",7,"45-54",0.528971780
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PT","Portugal",8,"55-64",0.221308460
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","PT","Portugal",9,"65+",0.700664790
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","RO","Romania",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","RO","Romania",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","RO","Romania",3,"15-19",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","RO","Romania",4,"20-24",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","RO","Romania",5,"25-34",0.037553180
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","RO","Romania",6,"35-44",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","RO","Romania",7,"45-54",0.110829680
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","RO","Romania",8,"55-64",0.149748170
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","RO","Romania",9,"65+",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SE","Sweden",1,"0-4",1.194095020
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SE","Sweden",2,"5-14",5.305391600
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SE","Sweden",3,"15-19",69.477407400
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SE","Sweden",4,"20-24",26.201618400
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SE","Sweden",5,"25-34",42.566792980
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SE","Sweden",6,"35-44",26.893790940
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SE","Sweden",7,"45-54",15.762636120
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SE","Sweden",8,"55-64",7.727154180
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SE","Sweden",9,"65+",2.773174360
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SI","Slovenia",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SI","Slovenia",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SI","Slovenia",3,"15-19",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SI","Slovenia",4,"20-24",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SI","Slovenia",5,"25-34",2.193968770
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SI","Slovenia",6,"35-44",1.300360520
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SI","Slovenia",7,"45-54",0.987075880
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SI","Slovenia",8,"55-64",1.362722710
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SI","Slovenia",9,"65+",1.315436380
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SK","Slovakia",1,"0-4",0.349314470
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SK","Slovakia",2,"5-14",0.366456070
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SK","Slovakia",3,"15-19",1.398753010
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SK","Slovakia",4,"20-24",0.285742860
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SK","Slovakia",5,"25-34",2.022689820
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SK","Slovakia",6,"35-44",3.536084020
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SK","Slovakia",7,"45-54",2.636574560
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SK","Slovakia",8,"55-64",3.258363810
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","SK","Slovakia",9,"65+",1.785860070
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","UK","United Kingdom",1,"0-4",0.623407780
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","UK","United Kingdom",2,"5-14",0.732941190
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","UK","United Kingdom",3,"15-19",5.676331590
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","UK","United Kingdom",4,"20-24",16.522084170
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","UK","United Kingdom",5,"25-34",41.597894440
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","UK","United Kingdom",6,"35-44",37.034618790
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","UK","United Kingdom",7,"45-54",22.153733940
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","UK","United Kingdom",8,"55-64",13.436698160
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2016","UK","United Kingdom",9,"65+",6.243327250
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","AT","Austria",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","AT","Austria",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","AT","Austria",3,"15-19",3.083802320
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","AT","Austria",4,"20-24",7.233181490
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","AT","Austria",5,"25-34",13.281099900
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","AT","Austria",6,"35-44",10.994176540
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","AT","Austria",7,"45-54",9.740006280
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","AT","Austria",8,"55-64",9.663411840
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","AT","Austria",9,"65+",4.675435560
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CY","Cyprus",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CY","Cyprus",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CY","Cyprus",3,"15-19",7.929899680
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CY","Cyprus",4,"20-24",4.521477010
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CY","Cyprus",5,"25-34",8.553588230
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CY","Cyprus",6,"35-44",7.610092670
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CY","Cyprus",7,"45-54",0.927738450
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CY","Cyprus",8,"55-64",3.020691730
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CY","Cyprus",9,"65+",0.751636680
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CZ","Czechia",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CZ","Czechia",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CZ","Czechia",3,"15-19",0.872080980
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CZ","Czechia",4,"20-24",0.903014440
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CZ","Czechia",5,"25-34",3.601694910
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CZ","Czechia",6,"35-44",3.176355210
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CZ","Czechia",7,"45-54",2.983282960
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CZ","Czechia",8,"55-64",2.828692160
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","CZ","Czechia",9,"65+",1.508354770
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DE","Germany",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DE","Germany",2,"5-14",0.013713420
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DE","Germany",3,"15-19",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DE","Germany",4,"20-24",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DE","Germany",5,"25-34",0.028334410
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DE","Germany",6,"35-44",0.010121430
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DE","Germany",7,"45-54",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DE","Germany",8,"55-64",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DE","Germany",9,"65+",0.011422230
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DK","Denmark",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DK","Denmark",2,"5-14",0.150714760
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DK","Denmark",3,"15-19",1.717475310
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DK","Denmark",4,"20-24",4.344248470
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DK","Denmark",5,"25-34",15.042651590
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DK","Denmark",6,"35-44",8.478122340
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DK","Denmark",7,"45-54",4.180324440
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DK","Denmark",8,"55-64",2.136551260
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","DK","Denmark",9,"65+",1.278338010
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EE","Estonia",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EE","Estonia",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EE","Estonia",3,"15-19",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EE","Estonia",4,"20-24",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EE","Estonia",5,"25-34",0.521243260
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EE","Estonia",6,"35-44",0.554114850
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EE","Estonia",7,"45-54",2.318182080
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EE","Estonia",8,"55-64",2.315471400
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EE","Estonia",9,"65+",0.392967450
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_21","EU (without UK)",1,"0-4",0.115456000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_21","EU (without UK)",2,"5-14",0.179027000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_21","EU (without UK)",3,"15-19",1.326786000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_21","EU (without UK)",4,"20-24",2.606528000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_21","EU (without UK)",5,"25-34",5.595944000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_21","EU (without UK)",6,"35-44",4.342175000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_21","EU (without UK)",7,"45-54",2.780607000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_21","EU (without UK)",8,"55-64",1.803132000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_21","EU (without UK)",9,"65+",0.889511000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_UK_21","EU (with UK until 2019)",1,"0-4",0.228181000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_UK_21","EU (with UK until 2019)",2,"5-14",0.279460000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_UK_21","EU (with UK until 2019)",3,"15-19",2.265189000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_UK_21","EU (with UK until 2019)",4,"20-24",5.362451000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_UK_21","EU (with UK until 2019)",5,"25-34",12.614503000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_UK_21","EU (with UK until 2019)",6,"35-44",10.562989000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_UK_21","EU (with UK until 2019)",7,"45-54",6.342585000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_UK_21","EU (with UK until 2019)",8,"55-64",3.784651000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EU27_UK_21","EU (with UK until 2019)",9,"65+",1.852789000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEA30_21","EU/EEA (without UK)",1,"0-4",0.138113000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEA30_21","EU/EEA (without UK)",2,"5-14",0.203553000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEA30_21","EU/EEA (without UK)",3,"15-19",1.589514000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEA30_21","EU/EEA (without UK)",4,"20-24",2.778495000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEA30_21","EU/EEA (without UK)",5,"25-34",6.071665000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEA30_21","EU/EEA (without UK)",6,"35-44",4.631532000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEA30_21","EU/EEA (without UK)",7,"45-54",2.920033000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEA30_21","EU/EEA (without UK)",8,"55-64",1.876194000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEA30_21","EU/EEA (without UK)",9,"65+",0.909063000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"0-4",0.242684000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"5-14",0.295738000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",3,"15-19",2.446498000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",4,"20-24",5.436687000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",5,"25-34",12.851032000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",6,"35-44",10.675805000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",7,"45-54",6.388705000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",8,"55-64",3.810461000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",9,"65+",1.852635000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","FI","Finland",1,"0-4",0.347781320
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","FI","Finland",2,"5-14",0.164842130
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","FI","Finland",3,"15-19",5.022366270
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","FI","Finland",4,"20-24",8.954154720
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","FI","Finland",5,"25-34",16.041976030
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","FI","Finland",6,"35-44",7.447680040
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","FI","Finland",7,"45-54",2.806808750
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","FI","Finland",8,"55-64",1.356603600
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","FI","Finland",9,"65+",1.652209830
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","HR","Croatia",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","HR","Croatia",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","HR","Croatia",3,"15-19",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","HR","Croatia",4,"20-24",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","HR","Croatia",5,"25-34",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","HR","Croatia",6,"35-44",0.362771640
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","HR","Croatia",7,"45-54",0.177542630
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","HR","Croatia",8,"55-64",0.165539340
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","HR","Croatia",9,"65+",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IE","Ireland",1,"0-4",0.612437370
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IE","Ireland",2,"5-14",0.146651000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IE","Ireland",3,"15-19",2.604014080
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IE","Ireland",4,"20-24",6.878873890
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IE","Ireland",5,"25-34",27.750733300
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IE","Ireland",6,"35-44",17.737584350
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IE","Ireland",7,"45-54",8.223736230
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IE","Ireland",8,"55-64",3.312658440
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IE","Ireland",9,"65+",2.474799570
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IS","Iceland",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IS","Iceland",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IS","Iceland",3,"15-19",13.671785990
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IS","Iceland",4,"20-24",27.793218450
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IS","Iceland",5,"25-34",57.093919490
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IS","Iceland",6,"35-44",21.990104450
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IS","Iceland",7,"45-54",18.766127140
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IS","Iceland",8,"55-64",10.046212570
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","IS","Iceland",9,"65+",2.107881360
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","LU","Luxembourg",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","LU","Luxembourg",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","LU","Luxembourg",3,"15-19",3.007699710
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","LU","Luxembourg",4,"20-24",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","LU","Luxembourg",5,"25-34",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","LU","Luxembourg",6,"35-44",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","LU","Luxembourg",7,"45-54",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","LU","Luxembourg",8,"55-64",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","LU","Luxembourg",9,"65+",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2017","LV","Latvia",1,"0-4",0.000000000
